date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-09-01,138.12,139.96,136.875,139.455,40991536,138.12,139.96,136.875,139.455,40991536,0.0,1.0,135.85,136.3145
2023-09-05,137.27,137.8,135.82,137.73,40636738,137.27,137.8,135.82,137.73,40636738,0.0,1.0,136.676,136.067
2023-09-06,135.36,137.45,134.61,136.32,41785507,135.36,137.45,134.61,136.32,41785507,0.0,1.0,136.76600000000002,135.838
2023-09-07,137.85,138.03,133.16,133.9,48498912,137.85,138.03,133.16,133.9,48498912,0.0,1.0,137.322,135.83800000000002
2023-09-08,138.23,138.8519,136.75,136.86,38365929,138.23,138.8519,136.75,136.86,38365929,0.0,1.0,137.366,135.8215
2023-09-11,143.1,143.62,138.64,138.75,56764525,143.1,143.62,138.64,138.75,56764525,0.0,1.0,138.362,136.05599999999998
2023-09-12,141.23,143.0,140.61,142.32,42668452,141.23,143.0,140.61,142.32,42668452,0.0,1.0,139.154,136.089
2023-09-13,144.85,144.98,140.865,140.95,60465175,144.85,144.98,140.865,140.95,60465175,0.0,1.0,141.052,136.448
2023-09-14,144.72,145.86,142.95,145.08,64033607,144.72,145.86,142.95,145.08,64033607,0.0,1.0,142.426,136.9305
2023-09-15,140.39,143.57,140.09,142.69,102909327,140.39,143.57,140.09,142.69,102909327,0.0,1.0,142.858,137.251
2023-09-18,139.98,141.75,139.22,140.48,42823480,139.98,141.75,139.22,140.48,42823480,0.0,1.0,142.234,137.589
2023-09-19,137.63,138.84,135.56,138.7,61482470,137.63,138.84,135.56,138.7,61482470,0.0,1.0,141.51399999999998,137.7365
2023-09-20,135.29,139.37,135.2,138.55,46263716,135.29,139.37,135.2,138.55,46263716,0.0,1.0,139.602,137.7885
